chain-itinerary	807793f12a5e	DROP	GroupApproximation.ChainCore.itinerary_image_inverseLimitCore GroupApproximation.ChainCore.inverseLimitCore_nonempty	census successor ms-cite-2 09-13: chain-itinerary is down; ms-compress-1 re-graded this row at bd7b20b28, carrying its residual (the instance for the cores, now itinerary_image_generalCore), and its row now grades the sentence
ct-bilateral-mf	LINE:1541	KEEPLATEST	ct-rank-budget, 09-13 ~19:20 on the lead's order: the regraded row at 2fb94570a supersedes the older rows under this key from 816a6b699, which stay in the file
ct-bilateral-mf	LINE:253	KEEPLATEST	ct-rank-budget, 09-13 ~19:20 on the lead's order: the regraded row at 2fb94570a supersedes the older rows under this key from 816a6b699, which stay in the file
ct-bilateral-mf	LINE:1760	KEEPLATEST	ct-rank-budget, 09-13 ~19:20 on the lead's order: the regraded row at 2fb94570a supersedes the older rows under this key from 816a6b699, which stay in the file
ct-bilateral-mf	LINE:1594	DROP	GroupApproximation.Manuscript.ChainCore.BilateralThree.relativeElementary_killed_of_rootThree_killed	ms-core-4 finding (report 21:32), main's order 23:12: the inlined-statement finding is carried by printedBilateralThreeRootAddition_closed (Manuscript/NonMFSentences/ChainCoreSweepClosed, f107803fc, root-imported); ct-bilateral-mf is not resumed
ct-bilateral-mf	LINE:1599	DROP	GroupApproximation.Manuscript.ChainCore.BilateralThree.not_isOperatorMF_of_root_killed	ms-core-4 finding (report 21:32), main's order 23:12: carried by printedNotDirectlyFiniteGLNotMF_closed (Manuscript/NonMFSentences/ChainCoreSweepClosed, root-imported); dropped from every ct-bilateral-mf row at this key; ct-bilateral-mf is not resumed
sec5-sentences	LINE:1629	DROP	GroupApproximation.GGT.IsAcylindricallyHyperbolicOsin GroupApproximation.GGT.isAcylindricallyHyperbolic_iff_osin GroupApproximation.GGT.exists_hullGeneratingSet_of_osin GroupApproximation.GGT.SequentialBoundary.IsAcylindricallyHyperbolicLimitSet GroupApproximation.GGT.SequentialBoundary.isAcylindricallyHyperbolicLimitSet_of_osin GroupApproximation.Manuscript.NonMF.TorsionFreeLimitSetNotion.manuscriptSentence_hullGeneratingSetLimitSet	ms-core-4 finding (report 21:32), main's order 23:12: sec5-sentences is down (idle since 17:39); every declaration of its LINE:1629 row is dropped, so key a9dd4b90e479 grades from the cite-hull and ms-torsionfree rows
ct-bilateral-mf	LINE:1598	SUPERSEDE	GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed GroupApproximation.ChainCore.ChainCoreSweep.printedBilateralThreeRootAddition_closed GroupApproximation.ChainCore.ChainCoreSweep.printedNotDirectlyFiniteGLNotMF_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over printedBilateralThree_of_pieces; prop:bilateral-three is closed
ct-bilateral-mf	LINE:1599	SUPERSEDE	GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed GroupApproximation.ChainCore.ChainCoreSweep.printedBilateralThreeRootAddition_closed GroupApproximation.ChainCore.ChainCoreSweep.printedNotDirectlyFiniteGLNotMF_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over printedBilateralThree_of_pieces and _of_reflection; prop:bilateral-three is closed
ct-bilateral-mf	LINE:1600	SUPERSEDE	GroupApproximation.ChainCore.ChainCoreClosures.printedBilateralThree_closed GroupApproximation.ChainCore.ChainCoreSweep.printedBilateralThreeRootAddition_closed GroupApproximation.ChainCore.ChainCoreSweep.printedNotDirectlyFiniteGLNotMF_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over printedBilateralThree_of_pieces; prop:bilateral-three is closed
ms-core-5	2b6b9904f2d6	SUPERSEDE	GroupApproximation.ChainCore.ChainCoreSweep.coreMFRadicalKillGLStatement_holds	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: the GL kill of thm:core-mf-radical is closed (f107803fc)
ms-core-3	50c5dd41dff4	SUPERSEDE	GroupApproximation.ClopenCrossedProduct.coreKernelElementaryStatement_holds GroupApproximation.ClopenCrossedProduct.printedInvolutionLocalization_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over CoreKernelElementaryStatement, which ct-involution closed
ms-core-3	5c06eec5555b	SUPERSEDE	GroupApproximation.ClopenCrossedProduct.coreKernelElementaryStatement_holds GroupApproximation.ClopenCrossedProduct.printedInvolutionLocalization_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over CoreKernelElementaryStatement, which ct-involution closed
ms-core-3	1c114e2c4209	SUPERSEDE	GroupApproximation.ClopenCrossedProduct.coreKernelElementaryStatement_holds GroupApproximation.ClopenCrossedProduct.printedInvolutionLocalization_closed	ms-core-4 owner supersede (report 21:32), main's order 23:12, owner lane not resumed: partial over CoreKernelElementaryStatement, which ct-involution closed
ct-rank-budget	LINE:1743	1cddd9e4b7ba	census successor 09-13: the row names printedInducedCore_closed for the first sentence of tex 1743-1750; ct-rank-budget keys the other four sentences by their own rows at 75dab9892; merge 0913-212820 skipped this row as AMBIGUOUS
chain-itinerary	2df08eeac3cb	DROP	GroupApproximation.Pestov91.CrossedProduct.coeffMap GroupApproximation.Pestov91.CrossedProduct.coeffMap_single GroupApproximation.Pestov91.CrossedProduct.coeff_coeffMap GroupApproximation.Pestov91.CrossedProduct.coeffMap_injective GroupApproximation.Pestov91.CrossedProduct.coeffMap_surjective GroupApproximation.Pestov91.CrossedProduct.coeffMap_C GroupApproximation.ChainCore.exists_forall_proj_eq_imp_of_locallyConstant	ms-core-1 sweep 09-13: stale partial half (the R_{Y_*} instance and crossed-product half are closed); key graded by ms-core-2 formalized row
chain-itinerary	c825bc73828a	DROP	GroupApproximation.Pestov91.isLEFRing_of_monotone_subrings GroupApproximation.Pestov91.isLEFRing_of_monotone_ringHom_range GroupApproximation.Pestov91.isLEFRing_of_forall_finset_subset_range GroupApproximation.Pestov91.IsLEFRing.of_injective	ms-core-1 sweep 09-13: stale partial half (the R_{Y_*} instance and crossed-product half are closed); key graded by ms-core-2 formalized row
chain-reflection	30a44485e5e8	DROP	GroupApproximation.map_eq_zero_of_forall_entry_mem GroupApproximation.killsKernelOfDirectlyFinite_mapMatrix	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	400dde0dbd9d	DROP	GroupApproximation.isUniversalQuotients_of_surjective GroupApproximation.existsUnique_comp_eq_of_surjective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	42c043ef7ab5	DROP	GroupApproximation.IsUniversalDirectlyFiniteQuotient GroupApproximation.isUniversalQuotients_of_surjective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	43afa4ee3f10	DROP	GroupApproximation.isUniversalQuotients_mapMatrix GroupApproximation.mapMatrix_surjective_of_surjective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	715cbd0f3410	DROP	GroupApproximation.matrixUnitCornerHom GroupApproximation.map_eq_zero_of_forall_entry_mem	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	8981cd70915a	DROP	GroupApproximation.IsUniversalStablyFiniteQuotient GroupApproximation.IsUniversalLEFQuotient GroupApproximation.isUniversalQuotients_of_surjective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	9dae685e37b9	DROP	GroupApproximation.KillsKernelOfDirectlyFinite	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	b23e0f5197b5	DROP	GroupApproximation.directlyFinite_iff_stablyFinite_iff_lef_iff_injective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	cfbacaa0fffa	DROP	GroupApproximation.directlyFinite_iff_stablyFinite_iff_lef_iff_injective	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-reflection	f2baa4a46f78	DROP	GroupApproximation.Pestov91.IsLEFRing.matrix GroupApproximation.isUniversalQuotients_mapMatrix	ms-core-1 sweep 09-13: stale partial (printed assembly / chain-matricial / chain-itinerary / LEFStablyFiniteInterface all closed); key graded by ct-return-tower or ms-core-1 formalized rows (04240efed)
chain-subshift	ded9e9646e4b	DROP	GroupApproximation.ChainCore.coreSubshift_subset GroupApproximation.ChainCore.mem_of_forall_finset_agree	ms-core-1 sweep 09-13: stale partial (nonemptiness closed: coreSubshift_nonempty, retainedSubshift_nonempty); key graded by ms-traces-3 and ms-core-1 formalized rows (04240efed)
chain-subshift	f7c8d8aab016	DROP	GroupApproximation.ChainCore.retainedSubshift_succ_subset GroupApproximation.ChainCore.retainedSubshift_antitone GroupApproximation.ChainCore.reflTransGen_init GroupApproximation.ChainCore.wordEdge_init	ms-core-1 sweep 09-13: stale partial (nonemptiness closed: coreSubshift_nonempty, retainedSubshift_nonempty); key graded by ms-traces-3 and ms-core-1 formalized rows (04240efed)
hull-euler	c99bf0bdb029	DROP	GroupApproximation.Dynamics.mapsTo_chainRecurrentSet	ms-core-1 sweep 09-13: stale partial (nonemptiness closed by printedChainCoreModelsFirstSentence; Y subset Y_* applied by chainRecurrentSet_subset_generalCore); key graded by ms-core-2 or ms-core-1 formalized rows
hull-euler	d8e1a694d87c	DROP	GroupApproximation.Dynamics.isClosed_chainRecurrentSet GroupApproximation.Dynamics.image_chainRecurrentSet GroupApproximation.Dynamics.apply_mem_chainRecurrentSet_iff	ms-core-1 sweep 09-13: stale partial (nonemptiness closed by printedChainCoreModelsFirstSentence; Y subset Y_* applied by chainRecurrentSet_subset_generalCore); key graded by ms-core-2 or ms-core-1 formalized rows
ms-compress-1	b180421b55ab	DROP	GroupApproximation.ChainCore.oneBlock_image_antitone GroupApproximation.ChainCore.isClosed_oneBlock_image GroupApproximation.ChainCore.iInter_oneBlock_image_eq GroupApproximation.ChainCore.cycleCondition_iInter_of_antitone GroupApproximation.ChainCore.cycleCondition_iInter_oneBlock_image GroupApproximation.ChainCore.cycleCondition_itinerary_image_generalCore	ms-core-1 sweep 09-13: stale partial (hcore discharged by cycleCondition_coreSubshift); key graded by ms-core-1 printedItineraryIntersectionCycleCondition row (04240efed)
ms-core-4	f0c16e5c8519	DROP	GroupApproximation.ClopenCrossedProduct.PrintedTransientIdealGeneratedByDefects GroupApproximation.ClopenCrossedProduct.printedTransientIdealGeneratedByDefects GroupApproximation.ClopenCrossedProduct.transientIdeal_chainRecurrentSet_eq_span GroupApproximation.ClopenCrossedProduct.disjoint_diff_image_chainRecurrentSet	ms-core-1 sweep 09-13: stale partial (locally matricial clause closed: printedTransientMatricesIdealClauses); key graded by ms-units, ms-inverses-3 and ct-bilateral-mf formalized rows
leavitt-units	f6962254d259	DROP	GroupApproximation.LeavittMFQuotientBothInclusions.elementary_le_commutator_of_trivial	ms-core-1 sweep 09-13: inlined-statement finding; the clause is carried by the closed printedElementaryLeCommutator_closed (141dfab7d, row 04240efed); the carrier and Prop stay
